"device_name";"start_date_time";"end_date_time";"actual_start_time";"actual_end_time";"time_slot";"date";"production_output";"start_counter_value";"end_counter_value";"readings_count";"reset_count";"pre_reset_sum"
"Machine1";"2025-03-01 07:30:00";"2025-03-01 08:30:00";"2025-03-01 07:30:00";"2025-03-01 08:29:00";"07:30-08:30";"March 1, 2025";1479.2;17494620.8;17496100.0;59;0;0
"Machine1";"2025-03-01 08:30:00";"2025-03-01 09:30:00";"2025-03-01 08:30:00";"2025-03-01 09:29:00";"08:30-09:30";"March 1, 2025";1535.2;17496124.8;17497660.0;59;0;0
"Machine1";"2025-03-01 09:30:00";"2025-03-01 10:30:00";"2025-03-01 09:30:00";"2025-03-01 10:29:00";"09:30-10:30";"March 1, 2025";385.6;17497688.8;17498074.4;59;0;0
"Machine1";"2025-03-01 10:30:00";"2025-03-01 11:30:00";"2025-03-01 10:30:00";"2025-03-01 11:29:00";"10:30-11:30";"March 1, 2025";1274.4;17498074.4;17499348.8;59;0;0
"Machine1";"2025-03-01 11:30:00";"2025-03-01 12:30:00";"2025-03-01 11:30:00";"2025-03-01 12:29:00";"11:30-12:30";"March 1, 2025";879.2;17499378.4;17500257.6;59;0;0
"Machine1";"2025-03-01 12:30:00";"2025-03-01 13:30:00";"2025-03-01 12:30:00";"2025-03-01 13:29:00";"12:30-13:30";"March 1, 2025";552.0;17500281.6;17500833.6;59;0;0
"Machine1";"2025-03-01 13:30:00";"2025-03-01 14:30:00";"2025-03-01 13:30:00";"2025-03-01 14:29:00";"13:30-14:30";"March 1, 2025";1708.8;17500859.2;17502568.0;59;0;0
"Machine1";"2025-03-01 14:30:00";"2025-03-01 15:30:00";"2025-03-01 14:30:00";"2025-03-01 15:29:00";"14:30-15:30";"March 1, 2025";1012.8;17502598.4;17503611.2;59;0;0
"Machine1";"2025-03-01 15:30:00";"2025-03-01 16:30:00";"2025-03-01 15:30:00";"2025-03-01 16:29:00";"15:30-16:30";"March 1, 2025";1193.6;17503633.6;17504827.2;59;0;0
"Machine1";"2025-03-01 16:30:00";"2025-03-01 17:30:00";"2025-03-01 16:30:00";"2025-03-01 17:29:00";"16:30-17:30";"March 1, 2025";1857.6;17504864.0;17506721.6;59;0;0
"Machine1";"2025-03-01 17:30:00";"2025-03-01 18:30:00";"2025-03-01 17:30:00";"2025-03-01 18:29:00";"17:30-18:30";"March 1, 2025";1803.2;17506751.2;17508554.4;59;0;0
"Machine1";"2025-03-01 18:30:00";"2025-03-01 19:30:00";"2025-03-01 18:30:00";"2025-03-01 19:29:00";"18:30-19:30";"March 1, 2025";1803.2;17508585.6;17510388.8;59;0;0
"Machine1";"2025-03-02 07:30:00";"2025-03-02 08:30:00";"2025-03-02 07:30:00";"2025-03-02 08:29:00";"07:30-08:30";"March 2, 2025";724.8;17527447.2;17528172.0;59;0;0
"Machine1";"2025-03-02 08:30:00";"2025-03-02 09:30:00";"2025-03-02 08:30:00";"2025-03-02 09:29:00";"08:30-09:30";"March 2, 2025";1665.6;17528200.8;17529866.4;59;0;0
"Machine1";"2025-03-02 09:30:00";"2025-03-02 10:30:00";"2025-03-02 09:30:00";"2025-03-02 10:29:00";"09:30-10:30";"March 2, 2025";1346.4;17529895.2;17531241.6;59;0;0
"Machine1";"2025-03-02 10:30:00";"2025-03-02 11:30:00";"2025-03-02 10:30:00";"2025-03-02 11:29:00";"10:30-11:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 11:30:00";"2025-03-02 12:30:00";"2025-03-02 11:30:00";"2025-03-02 12:29:00";"11:30-12:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 12:30:00";"2025-03-02 13:30:00";"2025-03-02 12:30:00";"2025-03-02 13:29:00";"12:30-13:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 13:30:00";"2025-03-02 14:30:00";"2025-03-02 13:30:00";"2025-03-02 14:29:00";"13:30-14:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 14:30:00";"2025-03-02 15:30:00";"2025-03-02 14:30:00";"2025-03-02 15:29:00";"14:30-15:30";"March 2, 2025";0.0;17531241.6;17531241.6;58;0;0
"Machine1";"2025-03-02 15:30:00";"2025-03-02 16:30:00";"2025-03-02 15:30:00";"2025-03-02 16:29:00";"15:30-16:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 16:30:00";"2025-03-02 17:30:00";"2025-03-02 16:30:00";"2025-03-02 17:29:00";"16:30-17:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 17:30:00";"2025-03-02 18:30:00";"2025-03-02 17:30:00";"2025-03-02 18:29:00";"17:30-18:30";"March 2, 2025";0.0;17531241.6;17531241.6;59;0;0
"Machine1";"2025-03-02 18:30:00";"2025-03-02 19:30:00";"2025-03-02 18:30:00";"2025-03-02 19:29:00";"18:30-19:30";"March 2, 2025";840.0;17531241.6;17532081.6;59;0;0
"Machine1";"2025-03-03 07:30:00";"2025-03-03 08:30:00";"2025-03-03 07:30:00";"2025-03-03 08:29:00";"07:30-08:30";"March 3, 2025";1255.2;17549004.8;17550260.0;59;0;0
"Machine1";"2025-03-03 08:30:00";"2025-03-03 09:30:00";"2025-03-03 08:30:00";"2025-03-03 09:29:00";"08:30-09:30";"March 3, 2025";1249.6;17550287.2;17551536.8;59;0;0
"Machine1";"2025-03-03 09:30:00";"2025-03-03 10:30:00";"2025-03-03 09:30:00";"2025-03-03 10:29:00";"09:30-10:30";"March 3, 2025";1348.8;17551560.0;17552908.8;59;0;0
"Machine1";"2025-03-03 10:30:00";"2025-03-03 11:30:00";"2025-03-03 10:30:00";"2025-03-03 11:29:00";"10:30-11:30";"March 3, 2025";1636.0;17552938.4;17554574.4;59;0;0
"Machine1";"2025-03-03 11:30:00";"2025-03-03 12:30:00";"2025-03-03 11:30:00";"2025-03-03 12:29:00";"11:30-12:30";"March 3, 2025";1392.8;17554597.6;17555990.4;59;0;0
"Machine1";"2025-03-03 12:30:00";"2025-03-03 13:30:00";"2025-03-03 12:30:00";"2025-03-03 13:29:00";"12:30-13:30";"March 3, 2025";1201.6;17556013.6;17557215.2;59;0;0
"Machine1";"2025-03-03 13:30:00";"2025-03-03 14:30:00";"2025-03-03 13:30:00";"2025-03-03 14:29:00";"13:30-14:30";"March 3, 2025";1272.8;17557215.2;17558488.0;59;0;0
"Machine1";"2025-03-03 14:30:00";"2025-03-03 15:30:00";"2025-03-03 14:30:00";"2025-03-03 15:29:00";"14:30-15:30";"March 3, 2025";734.4;17558511.2;17559245.6;59;0;0
"Machine1";"2025-03-03 15:30:00";"2025-03-03 16:30:00";"2025-03-03 15:30:00";"2025-03-03 16:29:00";"15:30-16:30";"March 3, 2025";369.6;17559256.8;17559626.4;59;0;0
"Machine1";"2025-03-03 16:30:00";"2025-03-03 17:30:00";"2025-03-03 16:30:00";"2025-03-03 17:29:00";"16:30-17:30";"March 3, 2025";562.4;17559632.0;17560194.4;59;0;0
"Machine1";"2025-03-03 17:30:00";"2025-03-03 18:30:00";"2025-03-03 17:30:00";"2025-03-03 18:29:00";"17:30-18:30";"March 3, 2025";917.6;17560194.4;17561112.0;59;0;0
"Machine1";"2025-03-03 18:30:00";"2025-03-03 19:30:00";"2025-03-03 18:30:00";"2025-03-03 19:29:00";"18:30-19:30";"March 3, 2025";1594.4;17561138.4;17562732.8;59;0;0
"Machine1";"2025-03-04 07:30:00";"2025-03-04 08:30:00";"2025-03-04 07:30:00";"2025-03-04 08:29:00";"07:30-08:30";"March 4, 2025";1674.4;17582057.6;17583732.0;59;0;0
"Machine1";"2025-03-04 08:30:00";"2025-03-04 09:30:00";"2025-03-04 08:30:00";"2025-03-04 09:29:00";"08:30-09:30";"March 4, 2025";1634.4;17583761.6;17585396.0;59;0;0
"Machine1";"2025-03-04 09:30:00";"2025-03-04 10:30:00";"2025-03-04 09:30:00";"2025-03-04 10:29:00";"09:30-10:30";"March 4, 2025";1508.8;17585424.8;17586933.6;57;0;0
"Machine1";"2025-03-04 10:30:00";"2025-03-04 11:30:00";"2025-03-04 10:30:00";"2025-03-04 11:29:00";"10:30-11:30";"March 4, 2025";1667.2;17586956.0;17588623.2;59;0;0
"Machine1";"2025-03-04 11:30:00";"2025-03-04 12:30:00";"2025-03-04 11:30:00";"2025-03-04 12:29:00";"11:30-12:30";"March 4, 2025";1604.8;17588650.4;17590255.2;59;0;0
"Machine1";"2025-03-04 12:30:00";"2025-03-04 13:30:00";"2025-03-04 12:30:00";"2025-03-04 13:29:00";"12:30-13:30";"March 4, 2025";1108.8;17590280.0;17591388.8;59;0;0
"Machine1";"2025-03-04 13:30:00";"2025-03-04 14:30:00";"2025-03-04 13:30:00";"2025-03-04 14:29:00";"13:30-14:30";"March 4, 2025";1354.4;17591412.0;17592766.4;59;0;0
"Machine1";"2025-03-04 14:30:00";"2025-03-04 15:30:00";"2025-03-04 14:30:00";"2025-03-04 15:29:00";"14:30-15:30";"March 4, 2025";1252.8;17592795.2;17594048.0;59;0;0
"Machine1";"2025-03-04 15:30:00";"2025-03-04 16:30:00";"2025-03-04 15:30:00";"2025-03-04 16:29:00";"15:30-16:30";"March 4, 2025";663.2;17594048.0;17594711.2;59;0;0
"Machine1";"2025-03-04 16:30:00";"2025-03-04 17:30:00";"2025-03-04 16:30:00";"2025-03-04 17:29:00";"16:30-17:30";"March 4, 2025";222.4;17594711.2;17594933.6;59;0;0
"Machine1";"2025-03-04 17:30:00";"2025-03-04 18:30:00";"2025-03-04 17:30:00";"2025-03-04 18:29:00";"17:30-18:30";"March 4, 2025";1565.6;17594933.6;17596499.2;59;0;0
"Machine1";"2025-03-04 18:30:00";"2025-03-04 19:30:00";"2025-03-04 18:30:00";"2025-03-04 19:29:00";"18:30-19:30";"March 4, 2025";1803.2;17596528.0;17598331.2;59;0;0
"Machine1";"2025-03-05 07:30:00";"2025-03-05 08:30:00";"2025-03-05 07:30:00";"2025-03-05 08:28:00";"07:30-08:30";"March 5, 2025";1151.2;17617918.4;17619069.6;59;0;0
"Machine1";"2025-03-05 08:30:00";"2025-03-05 09:30:00";"2025-03-05 08:30:00";"2025-03-05 09:29:00";"08:30-09:30";"March 5, 2025";1876.0;17619098.4;17620974.4;60;0;0
"Machine1";"2025-03-05 09:30:00";"2025-03-05 10:30:00";"2025-03-05 09:31:00";"2025-03-05 10:29:00";"09:30-10:30";"March 5, 2025";1382.4;17621005.6;17622388.0;54;0;0
"Machine1";"2025-03-05 10:30:00";"2025-03-05 11:30:00";"2025-03-05 10:31:00";"2025-03-05 11:29:00";"10:30-11:30";"March 5, 2025";1459.2;17622412.0;17623871.2;59;0;0
"Machine1";"2025-03-05 11:30:00";"2025-03-05 12:30:00";"2025-03-05 11:30:00";"2025-03-05 12:29:00";"11:30-12:30";"March 5, 2025";732.0;17623871.2;17624603.2;59;0;0
"Machine1";"2025-03-05 12:30:00";"2025-03-05 13:30:00";"2025-03-05 12:30:00";"2025-03-05 13:29:00";"12:30-13:30";"March 5, 2025";1328.0;17624636.0;17625964.0;59;0;0
"Machine1";"2025-03-05 13:30:00";"2025-03-05 14:30:00";"2025-03-05 13:30:00";"2025-03-05 14:29:00";"13:30-14:30";"March 5, 2025";1343.2;17625964.0;17627307.2;59;0;0
"Machine1";"2025-03-05 14:30:00";"2025-03-05 15:30:00";"2025-03-05 14:30:00";"2025-03-05 15:29:00";"14:30-15:30";"March 5, 2025";1421.6;17627335.2;17628756.8;59;0;0
"Machine1";"2025-03-05 15:30:00";"2025-03-05 16:30:00";"2025-03-05 15:30:00";"2025-03-05 16:29:00";"15:30-16:30";"March 5, 2025";906.4;17628785.6;17629692.0;59;0;0
"Machine1";"2025-03-05 16:30:00";"2025-03-05 17:30:00";"2025-03-05 16:30:00";"2025-03-05 17:29:00";"16:30-17:30";"March 5, 2025";1748.0;17629720.8;17631468.8;59;0;0
"Machine1";"2025-03-05 17:30:00";"2025-03-05 18:30:00";"2025-03-05 17:30:00";"2025-03-05 18:29:00";"17:30-18:30";"March 5, 2025";1690.4;17631496.0;17633186.4;59;0;0
"Machine1";"2025-03-05 18:30:00";"2025-03-05 19:30:00";"2025-03-05 18:30:00";"2025-03-05 19:29:00";"18:30-19:30";"March 5, 2025";1676.0;17633216.8;17634892.8;59;0;0
"Machine1";"2025-03-06 07:30:00";"2025-03-06 08:30:00";"2025-03-06 07:30:00";"2025-03-06 08:29:00";"07:30-08:30";"March 6, 2025";999.2;17653506.4;17654505.6;59;0;0
"Machine1";"2025-03-06 08:30:00";"2025-03-06 09:30:00";"2025-03-06 08:30:00";"2025-03-06 09:29:00";"08:30-09:30";"March 6, 2025";1448.0;17654532.8;17655980.8;57;0;0
"Machine1";"2025-03-06 09:30:00";"2025-03-06 10:30:00";"2025-03-06 09:30:00";"2025-03-06 10:29:00";"09:30-10:30";"March 6, 2025";1583.2;17656004.8;17657588.0;59;0;0
"Machine1";"2025-03-06 10:30:00";"2025-03-06 11:30:00";"2025-03-06 10:30:00";"2025-03-06 11:29:00";"10:30-11:30";"March 6, 2025";1679.2;17657620.8;17659300.0;59;0;0
"Machine1";"2025-03-06 11:30:00";"2025-03-06 12:30:00";"2025-03-06 11:30:00";"2025-03-06 12:29:00";"11:30-12:30";"March 6, 2025";1545.6;17659327.2;17660872.8;59;0;0
"Machine1";"2025-03-06 12:30:00";"2025-03-06 13:30:00";"2025-03-06 12:30:00";"2025-03-06 13:29:00";"12:30-13:30";"March 6, 2025";1005.6;17660899.2;17661904.8;59;0;0
"Machine1";"2025-03-06 13:30:00";"2025-03-06 14:30:00";"2025-03-06 13:30:00";"2025-03-06 14:29:00";"13:30-14:30";"March 6, 2025";1331.2;17661924.8;17663256.0;59;0;0
"Machine1";"2025-03-06 14:30:00";"2025-03-06 15:30:00";"2025-03-06 14:30:00";"2025-03-06 15:29:00";"14:30-15:30";"March 6, 2025";734.4;17663282.4;17664016.8;59;0;0
"Machine1";"2025-03-06 15:30:00";"2025-03-06 16:30:00";"2025-03-06 15:30:00";"2025-03-06 16:29:00";"15:30-16:30";"March 6, 2025";452.0;17664048.0;17664500.0;59;0;0
"Machine1";"2025-03-06 16:30:00";"2025-03-06 17:30:00";"2025-03-06 16:30:00";"2025-03-06 17:29:00";"16:30-17:30";"March 6, 2025";432.0;17664500.0;17664932.0;59;0;0
"Machine1";"2025-03-06 17:30:00";"2025-03-06 18:30:00";"2025-03-06 17:30:00";"2025-03-06 18:29:00";"17:30-18:30";"March 6, 2025";1232.8;17664932.0;17666164.8;59;0;0
"Machine1";"2025-03-06 18:30:00";"2025-03-06 19:30:00";"2025-03-06 18:30:00";"2025-03-06 19:29:00";"18:30-19:30";"March 6, 2025";57.6;17666186.4;17666244.0;59;0;0
"Machine1";"2025-03-07 07:30:00";"2025-03-07 08:30:00";"2025-03-07 07:30:00";"2025-03-07 08:29:00";"07:30-08:30";"March 7, 2025";856.8;17682727.2;17683584.0;59;0;0
"Machine1";"2025-03-07 08:30:00";"2025-03-07 09:30:00";"2025-03-07 08:30:00";"2025-03-07 09:29:00";"08:30-09:30";"March 7, 2025";1056.8;17683614.4;17684671.2;59;0;0
"Machine1";"2025-03-07 09:30:00";"2025-03-07 10:30:00";"2025-03-07 09:30:00";"2025-03-07 10:29:00";"09:30-10:30";"March 7, 2025";1040.8;17684701.6;17685742.4;59;0;0
"Machine1";"2025-03-07 10:30:00";"2025-03-07 11:30:00";"2025-03-07 10:30:00";"2025-03-07 11:29:00";"10:30-11:30";"March 7, 2025";879.2;17685774.4;17686653.6;59;0;0
"Machine1";"2025-03-07 11:30:00";"2025-03-07 12:30:00";"2025-03-07 11:30:00";"2025-03-07 12:29:00";"11:30-12:30";"March 7, 2025";1270.4;17686674.4;17687944.8;59;0;0
"Machine1";"2025-03-07 12:30:00";"2025-03-07 13:30:00";"2025-03-07 12:30:00";"2025-03-07 13:29:00";"12:30-13:30";"March 7, 2025";1529.6;17687969.6;17689499.2;59;0;0
"Machine1";"2025-03-07 13:30:00";"2025-03-07 14:30:00";"2025-03-07 13:30:00";"2025-03-07 14:29:00";"13:30-14:30";"March 7, 2025";769.6;17689524.0;17690293.6;59;0;0
"Machine1";"2025-03-07 14:30:00";"2025-03-07 15:30:00";"2025-03-07 14:30:00";"2025-03-07 15:29:00";"14:30-15:30";"March 7, 2025";920.0;17690317.6;17691237.6;59;0;0
"Machine1";"2025-03-07 15:30:00";"2025-03-07 16:30:00";"2025-03-07 15:30:00";"2025-03-07 16:29:00";"15:30-16:30";"March 7, 2025";575.2;17691257.6;17691832.8;59;0;0
"Machine1";"2025-03-07 16:30:00";"2025-03-07 17:30:00";"2025-03-07 16:30:00";"2025-03-07 17:29:00";"16:30-17:30";"March 7, 2025";1476.8;17691832.8;17693309.6;59;0;0
"Machine1";"2025-03-07 17:30:00";"2025-03-07 18:30:00";"2025-03-07 17:30:00";"2025-03-07 18:29:00";"17:30-18:30";"March 7, 2025";1246.4;17693335.2;17694581.6;59;0;0
"Machine1";"2025-03-07 18:30:00";"2025-03-07 19:30:00";"2025-03-07 18:30:00";"2025-03-07 19:29:00";"18:30-19:30";"March 7, 2025";1484.8;17694621.6;17696106.4;59;0;0
"Machine1";"2025-03-08 07:30:00";"2025-03-08 08:30:00";"2025-03-08 07:30:00";"2025-03-08 08:29:00";"07:30-08:30";"March 8, 2025";1854.4;17714329.6;17716184.0;59;0;0
"Machine1";"2025-03-08 08:30:00";"2025-03-08 09:30:00";"2025-03-08 08:30:00";"2025-03-08 09:29:00";"08:30-09:30";"March 8, 2025";962.4;17716212.8;17717175.2;57;0;0
"Machine1";"2025-03-08 09:30:00";"2025-03-08 10:30:00";"2025-03-08 09:30:00";"2025-03-08 10:29:00";"09:30-10:30";"March 8, 2025";1132.0;17717175.2;17718307.2;59;0;0
"Machine1";"2025-03-08 10:30:00";"2025-03-08 11:30:00";"2025-03-08 10:30:00";"2025-03-08 11:29:00";"10:30-11:30";"March 8, 2025";1453.6;17718332.0;17719785.6;59;0;0
"Machine1";"2025-03-08 11:30:00";"2025-03-08 12:30:00";"2025-03-08 11:30:00";"2025-03-08 12:29:00";"11:30-12:30";"March 8, 2025";1553.6;17719811.2;17721364.8;59;0;0
"Machine1";"2025-03-08 12:30:00";"2025-03-08 13:30:00";"2025-03-08 12:30:00";"2025-03-08 13:29:00";"12:30-13:30";"March 8, 2025";1781.6;17721392.0;17723173.6;59;0;0
"Machine1";"2025-03-08 13:30:00";"2025-03-08 14:30:00";"2025-03-08 13:30:00";"2025-03-08 14:29:00";"13:30-14:30";"March 8, 2025";1892.0;17723206.4;17725098.4;59;0;0
"Machine1";"2025-03-08 14:30:00";"2025-03-08 15:30:00";"2025-03-08 14:30:00";"2025-03-08 15:29:00";"14:30-15:30";"March 8, 2025";1868.0;17725130.4;17726998.4;59;0;0
"Machine1";"2025-03-08 15:30:00";"2025-03-08 16:30:00";"2025-03-08 15:30:00";"2025-03-08 16:29:00";"15:30-16:30";"March 8, 2025";446.4;17727035.2;17727481.6;59;0;0
"Machine1";"2025-03-08 16:30:00";"2025-03-08 17:30:00";"2025-03-08 16:30:00";"2025-03-08 17:29:00";"16:30-17:30";"March 8, 2025";863.2;17727496.8;17728360.0;59;0;0
"Machine1";"2025-03-08 17:30:00";"2025-03-08 18:30:00";"2025-03-08 17:30:00";"2025-03-08 18:29:00";"17:30-18:30";"March 8, 2025";1645.6;17728388.0;17730033.6;59;0;0
"Machine1";"2025-03-08 18:30:00";"2025-03-08 19:30:00";"2025-03-08 18:30:00";"2025-03-08 19:29:00";"18:30-19:30";"March 8, 2025";1512.8;17730068.8;17731581.6;59;0;0
"Machine1";"2025-03-09 07:30:00";"2025-03-09 08:30:00";"2025-03-09 07:30:00";"2025-03-09 08:29:00";"07:30-08:30";"March 9, 2025";634.4;17749702.4;17750336.8;59;0;0
"Machine1";"2025-03-09 08:30:00";"2025-03-09 09:30:00";"2025-03-09 08:30:00";"2025-03-09 09:29:00";"08:30-09:30";"March 9, 2025";1910.4;17750368.8;17752279.2;59;0;0
"Machine1";"2025-03-09 09:30:00";"2025-03-09 10:30:00";"2025-03-09 09:30:00";"2025-03-09 10:29:00";"09:30-10:30";"March 9, 2025";961.6;17752314.4;17753276.0;59;0;0
"Machine1";"2025-03-09 10:30:00";"2025-03-09 11:30:00";"2025-03-09 10:30:00";"2025-03-09 11:29:00";"10:30-11:30";"March 9, 2025";849.6;17753295.2;17754144.8;59;0;0
"Machine1";"2025-03-09 11:30:00";"2025-03-09 12:30:00";"2025-03-09 11:30:00";"2025-03-09 12:29:00";"11:30-12:30";"March 9, 2025";1493.6;17754144.8;17755638.4;59;0;0
"Machine1";"2025-03-09 12:30:00";"2025-03-09 13:30:00";"2025-03-09 12:30:00";"2025-03-09 13:29:00";"12:30-13:30";"March 9, 2025";1607.2;17755667.2;17757274.4;59;0;0
"Machine1";"2025-03-09 13:30:00";"2025-03-09 14:30:00";"2025-03-09 13:30:00";"2025-03-09 14:29:00";"13:30-14:30";"March 9, 2025";1598.4;17757300.0;17758898.4;59;0;0
"Machine1";"2025-03-09 14:30:00";"2025-03-09 15:30:00";"2025-03-09 14:30:00";"2025-03-09 15:29:00";"14:30-15:30";"March 9, 2025";1692.0;17758924.8;17760616.8;59;0;0
"Machine1";"2025-03-09 15:30:00";"2025-03-09 16:30:00";"2025-03-09 15:30:00";"2025-03-09 16:29:00";"15:30-16:30";"March 9, 2025";1719.2;17760644.8;17762364.0;59;0;0
"Machine1";"2025-03-09 16:30:00";"2025-03-09 17:30:00";"2025-03-09 16:30:00";"2025-03-09 17:29:00";"16:30-17:30";"March 9, 2025";1164.0;17762391.2;17763555.2;58;0;0
"Machine1";"2025-03-09 17:30:00";"2025-03-09 18:30:00";"2025-03-09 17:30:00";"2025-03-09 18:29:00";"17:30-18:30";"March 9, 2025";1251.2;17763583.2;17764834.4;58;0;0
"Machine1";"2025-03-09 18:30:00";"2025-03-09 19:30:00";"2025-03-09 18:30:00";"2025-03-09 19:29:00";"18:30-19:30";"March 9, 2025";1020.0;17764834.4;17765854.4;59;0;0
"Machine1";"2025-03-10 07:30:00";"2025-03-10 08:30:00";"2025-03-10 07:30:00";"2025-03-10 08:29:00";"07:30-08:30";"March 10, 2025";970.4;17783863.2;17784833.6;57;0;0
"Machine1";"2025-03-10 08:30:00";"2025-03-10 09:30:00";"2025-03-10 08:30:00";"2025-03-10 09:29:00";"08:30-09:30";"March 10, 2025";1824.0;17784864.8;17786688.8;59;0;0
"Machine1";"2025-03-10 09:30:00";"2025-03-10 10:30:00";"2025-03-10 09:30:00";"2025-03-10 10:28:00";"09:30-10:30";"March 10, 2025";1860.8;17786724.8;17788585.6;59;0;0
"Machine1";"2025-03-10 10:30:00";"2025-03-10 11:30:00";"2025-03-10 10:30:00";"2025-03-10 11:29:00";"10:30-11:30";"March 10, 2025";1820.8;17788617.6;17790438.4;59;0;0
"Machine1";"2025-03-10 11:30:00";"2025-03-10 12:30:00";"2025-03-10 11:30:00";"2025-03-10 12:28:00";"11:30-12:30";"March 10, 2025";1737.6;17790467.2;17792204.8;59;0;0
"Machine1";"2025-03-10 12:30:00";"2025-03-10 13:30:00";"2025-03-10 12:30:00";"2025-03-10 13:29:00";"12:30-13:30";"March 10, 2025";1726.4;17792235.2;17793961.6;60;0;0
"Machine1";"2025-03-10 13:30:00";"2025-03-10 14:30:00";"2025-03-10 13:31:00";"2025-03-10 14:29:00";"13:30-14:30";"March 10, 2025";1763.2;17793991.2;17795754.4;59;0;0
"Machine1";"2025-03-10 14:30:00";"2025-03-10 15:30:00";"2025-03-10 14:31:00";"2025-03-10 15:29:00";"14:30-15:30";"March 10, 2025";1780.8;17795786.4;17797567.2;59;0;0
"Machine1";"2025-03-10 15:30:00";"2025-03-10 16:30:00";"2025-03-10 15:31:00";"2025-03-10 16:29:00";"15:30-16:30";"March 10, 2025";614.4;17797567.2;17798181.6;59;0;0
"Machine1";"2025-03-10 16:30:00";"2025-03-10 17:30:00";"2025-03-10 16:30:00";"2025-03-10 17:29:00";"16:30-17:30";"March 10, 2025";1068.0;17798202.4;17799270.4;59;0;0
"Machine1";"2025-03-10 17:30:00";"2025-03-10 18:30:00";"2025-03-10 17:30:00";"2025-03-10 18:29:00";"17:30-18:30";"March 10, 2025";463.2;17799270.4;17799733.6;59;0;0
"Machine1";"2025-03-10 18:30:00";"2025-03-10 19:30:00";"2025-03-10 18:30:00";"2025-03-10 19:29:00";"18:30-19:30";"March 10, 2025";1394.4;17799772.0;17801166.4;59;0;0
"Machine1";"2025-03-11 07:30:00";"2025-03-11 08:30:00";"2025-03-11 07:30:00";"2025-03-11 08:29:00";"07:30-08:30";"March 11, 2025";48.0;17816430.4;17816478.4;59;0;0
"Machine1";"2025-03-11 08:30:00";"2025-03-11 09:30:00";"2025-03-11 08:30:00";"2025-03-11 09:29:00";"08:30-09:30";"March 11, 2025";866.4;17816507.2;17817373.6;59;0;0
"Machine1";"2025-03-11 09:30:00";"2025-03-11 10:30:00";"2025-03-11 09:30:00";"2025-03-11 10:29:00";"09:30-10:30";"March 11, 2025";1541.6;17817403.2;17818944.8;59;0;0
"Machine1";"2025-03-11 10:30:00";"2025-03-11 11:30:00";"2025-03-11 10:30:00";"2025-03-11 11:29:00";"10:30-11:30";"March 11, 2025";1171.2;17818967.2;17820138.4;59;0;0
"Machine1";"2025-03-11 11:30:00";"2025-03-11 12:30:00";"2025-03-11 11:30:00";"2025-03-11 12:29:00";"11:30-12:30";"March 11, 2025";1296.8;17820158.4;17821455.2;59;0;0
"Machine1";"2025-03-11 12:30:00";"2025-03-11 13:30:00";"2025-03-11 12:30:00";"2025-03-11 13:29:00";"12:30-13:30";"March 11, 2025";1180.8;17821477.6;17822658.4;59;0;0
"Machine1";"2025-03-11 13:30:00";"2025-03-11 14:30:00";"2025-03-11 13:30:00";"2025-03-11 14:29:00";"13:30-14:30";"March 11, 2025";1461.6;17822684.0;17824145.6;59;0;0
"Machine1";"2025-03-11 14:30:00";"2025-03-11 15:30:00";"2025-03-11 14:30:00";"2025-03-11 15:29:00";"14:30-15:30";"March 11, 2025";1513.6;17824171.2;17825684.8;59;0;0
"Machine1";"2025-03-11 15:30:00";"2025-03-11 16:30:00";"2025-03-11 15:30:00";"2025-03-11 16:29:00";"15:30-16:30";"March 11, 2025";1564.8;17825710.4;17827275.2;59;0;0
"Machine1";"2025-03-11 16:30:00";"2025-03-11 17:30:00";"2025-03-11 16:30:00";"2025-03-11 17:29:00";"16:30-17:30";"March 11, 2025";1218.4;17827304.0;17828522.4;58;0;0
"Machine1";"2025-03-11 17:30:00";"2025-03-11 18:30:00";"2025-03-11 17:30:00";"2025-03-11 18:29:00";"17:30-18:30";"March 11, 2025";796.0;17828522.4;17829318.4;58;0;0
"Machine1";"2025-03-11 18:30:00";"2025-03-11 19:30:00";"2025-03-11 18:30:00";"2025-03-11 19:29:00";"18:30-19:30";"March 11, 2025";1736.0;17829348.8;17831084.8;59;0;0
"Machine1";"2025-03-12 07:30:00";"2025-03-12 08:30:00";"2025-03-12 07:30:00";"2025-03-12 08:29:00";"07:30-08:30";"March 12, 2025";568.8;17848390.4;17848959.2;59;0;0
"Machine1";"2025-03-12 08:30:00";"2025-03-12 09:30:00";"2025-03-12 08:30:00";"2025-03-12 09:29:00";"08:30-09:30";"March 12, 2025";824.8;17848988.8;17849813.6;59;0;0
"Machine1";"2025-03-12 09:30:00";"2025-03-12 10:30:00";"2025-03-12 09:30:00";"2025-03-12 10:29:00";"09:30-10:30";"March 12, 2025";1484.0;17849844.0;17851328.0;59;0;0
